1afk_6 -6889.1175353624185
1afk_7 -6264.83014106909
1aze_1 -7771.370157304766
1aze_2 -5562.341991033447
1bhf_4 -5716.505165755957
1ceb_1 -7903.80468642895
1d7i_1 -6717.582145663648
1d7i_2 -5414.426870542442
1d7i_4 -4840.612097688792
1d7i_6 -8569.31890120439
1d7j_5 -9543.85244749945
1dpu_3 -4714.205718778916
1fkg_6 -8569.216534762418
1fkh_1 -7170.159328632156
1fv0_7 -5146.108149946311
1gbq_3 -5651.780328339641
1hi4_4 -8257.2196327612
1hi5_2 -6350.472614095297
1hi5_5 -5175.86136193514
1hi5_7 -9117.925916417946
1i8h_2 -8840.1004631658
1ikt_2 -5308.4924818167365
1ikt_6 -4426.871821074605
1jbd_2 -8128.372347183416
1jn4_3 -5395.881212156457
1jn4_5 -8032.888244278583
1jq8_2 -7869.339121955716
1jq8_3 -5158.883797159668
1kna_1 -7745.206863125203
1l2z_4 -8595.830926798924
1lkl_2 -9308.287319670124
1lkl_4 -4890.640065888026
1nlo_1 -9502.643457962866
1nlo_2 -4846.059237897058
1nlp_3 -8840.446015060217
1o0f_2 -7812.24736615083
1o0h_3 -5395.902016188215
1o0h_5 -6025.849668082598
1o0n_3 -5618.8815001418025
1oai_1 -6817.575483155491
1pdq_3 -8878.36192250836
1q7a_5 -7564.98028376328
1q7a_6 -6515.697807396301
1qhc_5 -8332.095928213022
1qwf_1 -8807.605029807884
1qwf_2 -4934.977834733657
1rlq_2 -4993.001882626219
1rnm_1 -7979.253115654004
1rpf_1 -7580.091637788011
1rpf_3 -9575.050488301405
1sv3_5 -6298.874641485032
1sv3_6 -8386.55358499053
1u1b_1 -9201.967968230532
1w4o_1 -9584.508092530436
1w4o_4 -6351.090697495786
1xt3_2 -6086.744702638858
1xt3_3 -9582.509130965705
1z6s_5 -6025.857226501941
2hnx_1 -7646.329299939995
2hnx_2 -5454.325849333318
2jo9_2 -6562.043192712983
2lto_3 -8041.291974111937
2ltv_1 -7245.92101078735
2lyw_3 -4377.346892538345
2o9v_1 -6418.132180255154
2o9v_2 -4072.133456705018
2o9v_5 -5528.731926462624
2pv1_4 -4509.7171481462265
2pv1_5 -6231.867486805731
2rly_2 -8952.596997062916
2rol_3 -3734.6483673677167
2w10_3 -8659.863029017353
2w85_2 -4178.1040391929455
3d6o_4 -9064.807850550991
3d6o_7 -8271.984051367916
3d6p_3 -6927.660590630569
3d6p_6 -5397.7918181675195
3fdt_2 -4666.372474813539
3g19_2 -4782.944764246704
3g19_5 -8958.713002793615
3gbq_1 -6588.23244872091
3hk1_1 -6890.389492962809
3hk1_4 -5299.19280335592
3hk1_6 -8385.558012400948
3ikg_2 -4725.474843664784
3ikg_5 -5112.551330503361
3kiv_1 -8090.717819483494
3kiv_4 -7384.991035983518
3qxt_3 -6424.899894997854
3qxv_2 -6469.735308904759
3qxv_4 -8888.408510665344
3qxv_6 -5618.001092833227
3r93_4 -7899.756660287796
3rdv_4 -9588.601872241707
3s0b_2 -5093.368502766032
3s0b_6 -5889.573473437704
3s8n_3 -6186.445244789942
3s8o_6 -7811.7273024449205
3wvm_7 -7844.905624376222
3zyu_4 -8996.739972327174
3zyu_6 -5630.124518458264
4a4f_1 -8647.06379997701
4a4f_4 -6250.093657810532
4a4g_1 -6889.156911627165
4g8v_1 -9584.465048833117
4g8v_2 -8848.123368987885
4g8v_7 -7685.822666951772
4hp0_1 -9327.106805672123
4hp0_3 -7648.37701863073
4luz_4 -9750.091719748356
4lzs_2 -6623.342922861543
4lzs_3 -4908.779213478143
4lzs_4 -9882.384667356162
4mr6_3 -5246.602907893875
4nnr_4 -4947.177863990082
4qf8_3 -12172.526707478413
4qf8_6 -6904.968914113661
4qgd_1 -6051.107699440066
4qgd_2 -10313.473190923647
4qgd_5 -3878.655427645219
4rsk_3 -5845.030636783082
4rsk_6 -7684.056958128891
4tkb_2 -5262.365025496435
4tkb_4 -8820.895323720952
4tkj_5 -9431.267084674866
4tun_4 -5029.363255300435
4uye_2 -5099.556149583265
4uye_3 -9681.477113943789
4wci_2 -7955.613252288358
4wn5_5 -7098.67082796639
5d25_2 -4622.306194989553
5d25_4 -6818.558946976213
5d3h_1 -7529.209040874835
5d3h_4 -8101.9942555067155
5d3l_3 -8549.436283355044
5d45_3 -9344.944880926934
5d45_7 -8412.76785066381
5d47_5 -8654.711689642454
5dbm_2 -9074.087624873353
5dbm_3 -6995.602862059572
5dbm_5 -9124.30995222877
5e6o_2 -7191.247044786822
5e6o_7 -7271.595768942838
5epk_3 -9092.373967867014
5eq0_1 -5664.5598974539125
5eq0_3 -6875.369658782137
5eq1_1 -6174.967239377647
5f1h_2 -4529.265454207779
5f25_1 -6460.882863604549
5f25_3 -4663.601239562673
5f25_4 -7049.100924155851
5fe7_1 -6707.474651115659
5fe7_2 -5316.5610059759565
5hrx_1 -9644.745812210464
5hrx_2 -5980.404324339879
5hrx_4 -10261.010586948887
5hrx_5 -5495.568296951895
5i7x_3 -9631.286835093493
5i7x_4 -6897.967315743416
5i7x_5 -5284.297532189047
5i7y_4 -5285.008611406729
5i7y_5 -9944.62340897162
5i88_5 -8198.250933753676
5i88_7 -8650.424446404108
5ji8_2 -4544.043172834607
5l8a_1 -8586.289577633364
5lvq_4 -5338.33430340584
5lvq_6 -5528.466892427778
5mpz_1 -6602.0581861547835
5mwh_4 -8251.912644124921
5n18_3 -5101.464130315944
5n18_5 -5969.279961662826
5n18_6 -7592.49587513892
5n8v_1 -9415.585477910594
5nlk_3 -5614.989429192865
5ov8_5 -7103.102143455347
5ov8_7 -7576.421228594629
5ovc_5 -3987.7808065055224
5ovp_1 -8804.031934000112
5ovp_5 -6558.746297845853
5ovv_5 -8635.234679901085
5tpx_5 -5997.075502981615
5tpx_6 -8747.322041631698
5u28_4 -6994.246683078634
6asz_3 -7881.155874955074
6atv_1 -7206.137636173964
6d07_1 -7316.737032206392
6dl2_5 -7980.519270594446
6dl2_6 -5150.68753020288
6evn_3 -9054.233828630946
6evn_5 -7710.870622500946
6fgg_1 -7997.552739708392
6haj_1 -5348.21925965666
6haj_2 -8417.482887727554
6haj_3 -9571.416772452496
6j3o_2 -5152.1025785502625
6pvv_3 -8176.386446292043
6pvw_2 -10685.218334720339
6pvw_3 -8396.062877767405
6qls_8 -7051.90248558285
